method,count,total_time,execution_time,execution_count
transform_ellipses_to_circle_1,200,1.2559847831726074,0.06423425674438477,10
dbscan_clustering,737,299.58365297317505,7.213349342346191,19
find_center,189,0.5446217060089111,0.025087594985961914,9
gather_extreme_points,2125,21.687551498413086,0.45467638969421387,44
fit_ellipse,2125,0.09742093086242676,0.0020990371704101562,44
transform_ellipses_to_circle_1,210,1.3618595600128174,0.10587477684020996,10
dbscan_clustering,777,315.6615924835205,16.07793951034546,40
find_center,198,0.568126916885376,0.023505210876464844,9
gather_extreme_points,2211,22.525141954421997,0.8375904560089111,86
fit_ellipse,2211,0.10121703147888184,0.003796100616455078,86
transform_ellipses_to_circle_1,220,1.4234869480133057,0.06162738800048828,10
dbscan_clustering,805,327.50750708580017,11.845914602279663,28
find_center,207,0.5911276340484619,0.023000717163085938,9
gather_extreme_points,2281,23.250505685806274,0.7253637313842773,70
fit_ellipse,2281,0.1041421890258789,0.0029251575469970703,70
transform_ellipses_to_circle_1,230,1.4840304851531982,0.06054353713989258,10
dbscan_clustering,836,341.516667842865,14.00916075706482,31
find_center,216,0.616081714630127,0.02495408058166504,9
gather_extreme_points,2361,24.090423583984375,0.8399178981781006,80
fit_ellipse,2361,0.10768842697143555,0.0035462379455566406,80
transform_ellipses_to_circle_1,240,1.5440585613250732,0.060028076171875,10
dbscan_clustering,1033,372.8964111804962,31.379743337631226,197
find_center,225,0.6389563083648682,0.02287459373474121,9
gather_extreme_points,3089,27.197246074676514,3.1068224906921387,728
fit_ellipse,3089,0.1338644027709961,0.026175975799560547,728
transform_ellipses_to_circle_1,250,1.600848913192749,0.05679035186767578,10
dbscan_clustering,1052,379.5150852203369,6.618674039840698,19
find_center,234,0.6618697643280029,0.022913455963134766,9
gather_extreme_points,3133,27.6278977394104,0.4306516647338867,44
fit_ellipse,3133,0.13582944869995117,0.001965045928955078,44
transform_ellipses_to_circle_1,260,1.6621601581573486,0.06131124496459961,10
dbscan_clustering,19,7.496521472930908,-372.018563747406,-1033
find_center,9,0.02748870849609375,-0.6343810558319092,-225
gather_extreme_points,44,0.49791669845581055,-27.12998104095459,-3089
fit_ellipse,44,0.0034134387969970703,-0.1324160099029541,-3089
transform_ellipses_to_circle_1,10,0.06756877899169922,-1.5945913791656494,-250
dbscan_clustering,38,14.957567930221558,7.461046457290649,19
find_center,18,0.05433011054992676,0.026841402053833008,9
gather_extreme_points,88,0.9866600036621094,0.48874330520629883,44
fit_ellipse,88,0.00616765022277832,0.00275421142578125,44
transform_ellipses_to_circle_1,20,0.1303877830505371,0.06281900405883789,10
dbscan_clustering,58,22.563375234603882,7.605807304382324,20
find_center,27,0.0723426342010498,0.018012523651123047,9
gather_extreme_points,136,1.4994966983795166,0.5128366947174072,48
fit_ellipse,136,0.008512496948242188,0.002344846725463867,48
transform_ellipses_to_circle_1,30,0.19262409210205078,0.06223630905151367,10
dbscan_clustering,95,38.03449010848999,15.471114873886108,37
find_center,36,0.09671974182128906,0.024377107620239258,9
gather_extreme_points,216,2.3108010292053223,0.8113043308258057,80
fit_ellipse,216,0.012695789337158203,0.004183292388916016,80
transform_ellipses_to_circle_1,40,0.25441646575927734,0.06179237365722656,10
dbscan_clustering,114,45.43040490150452,7.395914793014526,19
find_center,45,0.12089824676513672,0.024178504943847656,9
gather_extreme_points,260,2.7863423824310303,0.475541353225708,44
fit_ellipse,260,0.014569282531738281,0.0018734931945800781,44
transform_ellipses_to_circle_1,50,0.3181736469268799,0.06375718116760254,10
dbscan_clustering,210,85.80786657333374,40.377461671829224,96
find_center,54,0.14475178718566895,0.023853540420532227,9
gather_extreme_points,548,5.7003936767578125,2.9140512943267822,288
fit_ellipse,548,0.02584981918334961,0.011280536651611328,288
transform_ellipses_to_circle_1,60,0.37842321395874023,0.06024956703186035,10
dbscan_clustering,229,93.11862254142761,7.310755968093872,19
find_center,63,0.16884088516235352,0.02408909797668457,9
gather_extreme_points,592,6.181595087051392,0.4812014102935791,44
fit_ellipse,592,0.027507781982421875,0.0016579627990722656,44
transform_ellipses_to_circle_1,70,0.43905067443847656,0.06062746047973633,10
dbscan_clustering,269,109.45992994308472,16.341307401657104,40
find_center,72,0.19634222984313965,0.027501344680786133,9
gather_extreme_points,678,7.061431169509888,0.8798360824584961,86
fit_ellipse,678,0.03045797348022461,0.0029501914978027344,86
transform_ellipses_to_circle_1,80,0.5018541812896729,0.06280350685119629,10
dbscan_clustering,288,116.61476826667786,7.15483832359314,19
find_center,81,0.22358918190002441,0.027246952056884766,9
gather_extreme_points,722,7.502745866775513,0.441314697265625,44
fit_ellipse,722,0.03255176544189453,0.002093791961669922,44
transform_ellipses_to_circle_1,90,0.5625860691070557,0.06073188781738281,10
dbscan_clustering,307,123.7376139163971,7.122845649719238,19
find_center,90,0.24920415878295898,0.02561497688293457,9
gather_extreme_points,766,7.970882177352905,0.4681363105773926,44
fit_ellipse,766,0.03406500816345215,0.0015132427215576172,44
transform_ellipses_to_circle_1,100,0.6225681304931641,0.0599820613861084,10
dbscan_clustering,326,130.73914742469788,7.001533508300781,19
find_center,99,0.27654337882995605,0.02733922004699707,9
gather_extreme_points,810,8.429668188095093,0.4587860107421875,44
fit_ellipse,810,0.035710811614990234,0.001645803451538086,44
transform_ellipses_to_circle_1,110,0.6850852966308594,0.06251716613769531,10
dbscan_clustering,345,137.91691541671753,7.177767992019653,19
find_center,108,0.3007333278656006,0.02418994903564453,9
gather_extreme_points,854,8.896592140197754,0.46692395210266113,44
fit_ellipse,854,0.03739619255065918,0.0016853809356689453,44
transform_ellipses_to_circle_1,120,0.7470312118530273,0.06194591522216797,10
dbscan_clustering,365,144.8242163658142,6.90730094909668,20
find_center,117,0.32414960861206055,0.02341628074645996,9
gather_extreme_points,900,9.290021419525146,0.3934292793273926,46
fit_ellipse,900,0.039040327072143555,0.001644134521484375,46
transform_ellipses_to_circle_1,130,0.8067779541015625,0.059746742248535156,10
dbscan_clustering,384,151.3259196281433,6.501703262329102,19
find_center,126,0.34750890731811523,0.023359298706054688,9
gather_extreme_points,944,9.711543560028076,0.4215221405029297,44
fit_ellipse,944,0.04050636291503906,0.0014660358428955078,44
transform_ellipses_to_circle_1,140,0.8675117492675781,0.060733795166015625,10
dbscan_clustering,415,163.7919864654541,12.466066837310791,31
find_center,135,0.3727076053619385,0.025198698043823242,9
gather_extreme_points,1024,10.48324179649353,0.7716982364654541,80
fit_ellipse,1024,0.04350471496582031,0.00299835205078125,80
transform_ellipses_to_circle_1,150,0.9289021492004395,0.06139039993286133,10
dbscan_clustering,434,170.94991397857666,7.157927513122559,19
find_center,144,0.3984415531158447,0.02573394775390625,9
gather_extreme_points,1068,10.947640657424927,0.4643988609313965,44
fit_ellipse,1068,0.04528236389160156,0.00177764892578125,44
transform_ellipses_to_circle_1,160,0.9895040988922119,0.06060194969177246,10
dbscan_clustering,485,195.01779198646545,24.067878007888794,51
find_center,153,0.42400288581848145,0.02556133270263672,9
gather_extreme_points,1240,12.671357154846191,1.7237164974212646,172
fit_ellipse,1240,0.05179715156555176,0.006514787673950195,172
transform_ellipses_to_circle_1,170,1.0495519638061523,0.06004786491394043,10
dbscan_clustering,504,202.20469164848328,7.186899662017822,19
find_center,162,0.44808387756347656,0.024080991744995117,9
gather_extreme_points,1284,13.143699645996094,0.47234249114990234,44
fit_ellipse,1284,0.05336642265319824,0.0015692710876464844,44
transform_ellipses_to_circle_1,180,1.1096882820129395,0.06013631820678711,10
dbscan_clustering,523,209.4685366153717,7.263844966888428,19
find_center,171,0.47928428649902344,0.031200408935546875,9
gather_extreme_points,1328,13.62212872505188,0.47842907905578613,44
fit_ellipse,1328,0.05518913269042969,0.0018227100372314453,44
transform_ellipses_to_circle_1,190,1.1713120937347412,0.06162381172180176,10
dbscan_clustering,542,216.85974860191345,7.391211986541748,19
find_center,180,0.5051419734954834,0.02585768699645996,9
gather_extreme_points,1372,14.111879587173462,0.48975086212158203,44
fit_ellipse,1372,0.05715584754943848,0.001966714859008789,44
transform_ellipses_to_circle_1,200,1.23262357711792,0.06131148338317871,10
dbscan_clustering,571,229.46202874183655,12.602280139923096,29
find_center,189,0.5290975570678711,0.023955583572387695,9
gather_extreme_points,1456,14.994363069534302,0.8824834823608398,84
fit_ellipse,1456,0.06023383140563965,0.003077983856201172,84
transform_ellipses_to_circle_1,210,1.2927122116088867,0.0600886344909668,10
dbscan_clustering,673,265.21877217292786,35.75674343109131,102
find_center,198,0.5545213222503662,0.025423765182495117,9
gather_extreme_points,1752,17.89096450805664,2.896601438522339,296
fit_ellipse,1752,0.06994247436523438,0.009708642959594727,296
transform_ellipses_to_circle_1,220,1.354454517364502,0.061742305755615234,10
dbscan_clustering,693,272.23634123802185,7.017569065093994,20
find_center,207,0.5781941413879395,0.023672819137573242,9
gather_extreme_points,1798,18.278360605239868,0.38739609718322754,46
fit_ellipse,1798,0.07164192199707031,0.0016994476318359375,46
transform_ellipses_to_circle_1,230,1.4146223068237305,0.060167789459228516,10
dbscan_clustering,712,279.28552627563477,7.049185037612915,19
find_center,216,0.6061432361602783,0.027949094772338867,9
gather_extreme_points,1842,18.71535563468933,0.4369950294494629,44
fit_ellipse,1842,0.07338976860046387,0.0017478466033935547,44
transform_ellipses_to_circle_1,240,1.4743781089782715,0.059755802154541016,10
dbscan_clustering,731,285.81788778305054,6.5323615074157715,19
find_center,225,0.6309938430786133,0.02485060691833496,9
gather_extreme_points,1886,19.113985538482666,0.39862990379333496,44
fit_ellipse,1886,0.07512831687927246,0.0017385482788085938,44
transform_ellipses_to_circle_1,250,1.5338280200958252,0.05944991111755371,10
dbscan_clustering,750,292.9010343551636,7.083146572113037,19
find_center,234,0.6573920249938965,0.026398181915283203,9
gather_extreme_points,1930,19.570698499679565,0.4567129611968994,44
fit_ellipse,1930,0.07673788070678711,0.0016095638275146484,44
transform_ellipses_to_circle_1,260,1.5933458805084229,0.059517860412597656,10
dbscan_clustering,769,300.2268576622009,7.3258233070373535,19
find_center,243,0.6837856769561768,0.026393651962280273,9
gather_extreme_points,1974,20.047372102737427,0.47667360305786133,44
fit_ellipse,1974,0.07855963706970215,0.001821756362915039,44
transform_ellipses_to_circle_1,270,1.654334545135498,0.060988664627075195,10
dbscan_clustering,788,307.44622325897217,7.21936559677124,19
find_center,252,0.7089028358459473,0.025117158889770508,9
gather_extreme_points,2018,20.50901222229004,0.4616401195526123,44
fit_ellipse,2018,0.08053302764892578,0.001973390579223633,44
transform_ellipses_to_circle_1,280,1.7170350551605225,0.06270051002502441,10
dbscan_clustering,807,314.4871714115143,7.040948152542114,19
find_center,261,0.7379324436187744,0.02902960777282715,9
gather_extreme_points,2062,20.982660055160522,0.4736478328704834,44
fit_ellipse,2062,0.08254337310791016,0.002010345458984375,44
transform_ellipses_to_circle_1,290,1.7779626846313477,0.060927629470825195,10
dbscan_clustering,826,321.5247747898102,7.037603378295898,19
find_center,270,0.7655429840087891,0.02761054039001465,9
gather_extreme_points,2106,21.46247935295105,0.47981929779052734,44
fit_ellipse,2106,0.08457446098327637,0.002031087875366211,44
transform_ellipses_to_circle_1,300,1.8395798206329346,0.061617136001586914,10
dbscan_clustering,845,328.63372111320496,7.108946323394775,19
find_center,279,0.7931156158447266,0.0275726318359375,9
gather_extreme_points,2150,21.924586296081543,0.46210694313049316,44
fit_ellipse,2150,0.08636212348937988,0.0017876625061035156,44
transform_ellipses_to_circle_1,310,1.9011030197143555,0.0615231990814209,10
dbscan_clustering,874,341.0691657066345,12.435444593429565,29
find_center,288,0.8183667659759521,0.025251150131225586,9
gather_extreme_points,2214,22.574772119522095,0.6501858234405518,64
fit_ellipse,2214,0.08902454376220703,0.0026624202728271484,64
transform_ellipses_to_circle_1,320,1.9641785621643066,0.06307554244995117,10
dbscan_clustering,893,347.94105052948,6.871884822845459,19
find_center,297,0.8425693511962891,0.024202585220336914,9
gather_extreme_points,2258,22.99802565574646,0.42325353622436523,44
fit_ellipse,2258,0.09102535247802734,0.0020008087158203125,44
transform_ellipses_to_circle_1,330,2.0267481803894043,0.06256961822509766,10
dbscan_clustering,1083,433.1569495201111,85.2158989906311,190
find_center,306,0.8669662475585938,0.024396896362304688,9
gather_extreme_points,2934,30.440982580184937,7.442956924438477,676
fit_ellipse,2934,0.11264896392822266,0.021623611450195312,676
transform_ellipses_to_circle_1,340,2.087437629699707,0.060689449310302734,10
dbscan_clustering,1102,440.35057854652405,7.193629026412964,19
find_center,315,0.8918254375457764,0.024859189987182617,9
gather_extreme_points,2978,30.920302152633667,0.47931957244873047,44
fit_ellipse,2978,0.11443781852722168,0.0017888545989990234,44
transform_ellipses_to_circle_1,350,2.147949695587158,0.06051206588745117,10
dbscan_clustering,1127,449.82966113090515,9.479082584381104,25
find_center,324,0.9147717952728271,0.02294635772705078,9
gather_extreme_points,3034,31.453162908554077,0.5328607559204102,56
fit_ellipse,3034,0.1165015697479248,0.002063751220703125,56
transform_ellipses_to_circle_1,360,2.2082207202911377,0.06027102470397949,10
dbscan_clustering,1146,456.3963944911957,6.566733360290527,19
find_center,333,0.9383754730224609,0.02360367774963379,9
gather_extreme_points,3078,31.88380217552185,0.43063926696777344,44
fit_ellipse,3078,0.11843180656433105,0.00193023681640625,44
transform_ellipses_to_circle_1,370,2.2700674533843994,0.06184673309326172,10
dbscan_clustering,1166,463.9058337211609,7.50943922996521,20
find_center,342,0.9627482891082764,0.02437281608581543,9
gather_extreme_points,3124,32.35330653190613,0.46950435638427734,46
fit_ellipse,3124,0.12032389640808105,0.00189208984375,46
transform_ellipses_to_circle_1,380,2.3307180404663086,0.06065058708190918,10
dbscan_clustering,1185,470.5387330055237,6.632899284362793,19
find_center,351,0.9855718612670898,0.022823572158813477,9
gather_extreme_points,3168,32.778794050216675,0.4254875183105469,44
fit_ellipse,3168,0.12224268913269043,0.001918792724609375,44
transform_ellipses_to_circle_1,390,2.3901422023773193,0.05942416191101074,10
dbscan_clustering,1204,477.6726174354553,7.133884429931641,19
find_center,360,1.0108623504638672,0.025290489196777344,9
gather_extreme_points,3212,33.24340486526489,0.4646108150482178,44
fit_ellipse,3212,0.12455415725708008,0.0023114681243896484,44
transform_ellipses_to_circle_1,400,2.4523143768310547,0.06217217445373535,10
dbscan_clustering,1223,484.988648891449,7.316031455993652,19
find_center,369,1.0382719039916992,0.02740955352783203,9
gather_extreme_points,3256,33.689136028289795,0.44573116302490234,44
fit_ellipse,3256,0.12649321556091309,0.0019390583038330078,44
transform_ellipses_to_circle_1,410,2.5171315670013428,0.06481719017028809,10
dbscan_clustering,1272,507.9935131072998,23.00486421585083,49
find_center,378,1.0660569667816162,0.027785062789916992,9
gather_extreme_points,3420,35.347667932510376,1.658531904220581,164
fit_ellipse,3420,0.132127046585083,0.005633831024169922,164
transform_ellipses_to_circle_1,420,2.5778067111968994,0.06067514419555664,10
dbscan_clustering,1291,515.1026740074158,7.109160900115967,19
find_center,387,1.0903398990631104,0.02428293228149414,9
gather_extreme_points,3464,35.80257248878479,0.45490455627441406,44
fit_ellipse,3464,0.1337590217590332,0.0016319751739501953,44
transform_ellipses_to_circle_1,430,2.639336109161377,0.06152939796447754,10
dbscan_clustering,1310,521.457040309906,6.354366302490234,19
find_center,396,1.1109540462493896,0.020614147186279297,9
gather_extreme_points,3508,36.23160767555237,0.4290351867675781,44
fit_ellipse,3508,0.1352534294128418,0.0014944076538085938,44
transform_ellipses_to_circle_1,440,2.701777458190918,0.062441349029541016,10
dbscan_clustering,1329,528.4679267406464,7.0108864307403564,19
find_center,405,1.1383235454559326,0.02736949920654297,9
gather_extreme_points,3552,36.682987451553345,0.45137977600097656,44
fit_ellipse,3552,0.13720321655273438,0.0019497871398925781,44
transform_ellipses_to_circle_1,450,2.7646236419677734,0.06284618377685547,10
dbscan_clustering,1348,535.6801500320435,7.212223291397095,19
find_center,414,1.1634602546691895,0.025136709213256836,9
gather_extreme_points,3596,37.141584157943726,0.45859670639038086,44
fit_ellipse,3596,0.1389014720916748,0.0016982555389404297,44
transform_ellipses_to_circle_1,460,2.825059652328491,0.06043601036071777,10
dbscan_clustering,1367,542.1645834445953,6.48443341255188,19
find_center,423,1.1872904300689697,0.023830175399780273,9
gather_extreme_points,3640,37.52997374534607,0.38838958740234375,44
fit_ellipse,3640,0.14039254188537598,0.0014910697937011719,44
transform_ellipses_to_circle_1,470,2.8852245807647705,0.0601649284362793,10
dbscan_clustering,1389,550.4332590103149,8.268675565719604,22
find_center,432,1.2154083251953125,0.028117895126342773,9
gather_extreme_points,3690,38.03169107437134,0.5017173290252686,50
fit_ellipse,3690,0.14234519004821777,0.0019526481628417969,50
transform_ellipses_to_circle_1,480,2.945631265640259,0.06040668487548828,10
dbscan_clustering,1408,557.4065799713135,6.973320960998535,19
find_center,441,1.243443250656128,0.02803492546081543,9
gather_extreme_points,3734,38.48311185836792,0.45142078399658203,44
fit_ellipse,3734,0.14400124549865723,0.0016560554504394531,44
transform_ellipses_to_circle_1,490,3.0056228637695312,0.05999159812927246,10
dbscan_clustering,1427,564.5730242729187,7.166444301605225,19
find_center,450,1.2693519592285156,0.025908708572387695,9
gather_extreme_points,3778,38.9470272064209,0.4639153480529785,44
fit_ellipse,3778,0.145843505859375,0.0018422603607177734,44
transform_ellipses_to_circle_1,500,3.066964864730835,0.06134200096130371,10
dbscan_clustering,1450,573.3436727523804,8.77064847946167,23
find_center,459,1.2935547828674316,0.024202823638916016,9
gather_extreme_points,3830,39.44711112976074,0.5000839233398438,52
fit_ellipse,3830,0.14754390716552734,0.0017004013061523438,52
transform_ellipses_to_circle_1,510,3.1267707347869873,0.059805870056152344,10
dbscan_clustering,1469,580.4156606197357,7.071987867355347,19
find_center,468,1.3225085735321045,0.02895379066467285,9
gather_extreme_points,3874,39.91326403617859,0.4661529064178467,44
fit_ellipse,3874,0.14934968948364258,0.0018057823181152344,44
transform_ellipses_to_circle_1,520,3.189243793487549,0.06247305870056152,10
dbscan_clustering,1488,587.6259658336639,7.210305213928223,19
find_center,477,1.3467838764190674,0.02427530288696289,9
gather_extreme_points,3918,40.38616228103638,0.4728982448577881,44
fit_ellipse,3918,0.15142035484313965,0.0020706653594970703,44
transform_ellipses_to_circle_1,530,3.2500438690185547,0.06080007553100586,10
dbscan_clustering,1507,594.771237373352,7.14527153968811,19
find_center,486,1.371610164642334,0.0248262882232666,9
gather_extreme_points,3962,40.8246705532074,0.4385082721710205,44
fit_ellipse,3962,0.1533198356628418,0.0018994808197021484,44
transform_ellipses_to_circle_1,540,3.3101916313171387,0.060147762298583984,10
dbscan_clustering,1526,601.7895083427429,7.018270969390869,19
find_center,495,1.3961288928985596,0.024518728256225586,9
gather_extreme_points,4006,41.28237557411194,0.457705020904541,44
fit_ellipse,4006,0.15520310401916504,0.0018832683563232422,44
transform_ellipses_to_circle_1,550,3.371492624282837,0.06130099296569824,10
dbscan_clustering,1545,608.4343676567078,6.644859313964844,19
find_center,504,1.420915126800537,0.02478623390197754,9
gather_extreme_points,4050,41.70547556877136,0.42309999465942383,44
fit_ellipse,4050,0.15686964988708496,0.0016665458679199219,44
transform_ellipses_to_circle_1,560,3.431014060974121,0.05952143669128418,10
dbscan_clustering,1564,615.2923355102539,6.857967853546143,19
find_center,513,1.4456188678741455,0.0247037410736084,9
gather_extreme_points,4094,42.11332392692566,0.4078483581542969,44
fit_ellipse,4094,0.15860700607299805,0.001737356185913086,44
transform_ellipses_to_circle_1,570,3.4920058250427246,0.060991764068603516,10
dbscan_clustering,1583,622.3899114131927,7.097575902938843,19
find_center,522,1.4689443111419678,0.023325443267822266,9
gather_extreme_points,4138,42.56670641899109,0.4533824920654297,44
fit_ellipse,4138,0.16026043891906738,0.001653432846069336,44
transform_ellipses_to_circle_1,580,3.5513696670532227,0.05936384201049805,10
dbscan_clustering,1602,629.4102113246918,7.020299911499023,19
find_center,531,1.496894359588623,0.027950048446655273,9
gather_extreme_points,4182,43.03799247741699,0.4712860584259033,44
fit_ellipse,4182,0.16167187690734863,0.00141143798828125,44
transform_ellipses_to_circle_1,590,3.611438751220703,0.06006908416748047,10
dbscan_clustering,1621,636.225240945816,6.815029621124268,19
find_center,540,1.5224673748016357,0.025573015213012695,9
gather_extreme_points,4226,43.476348876953125,0.4383563995361328,44
fit_ellipse,4226,0.1633625030517578,0.0016906261444091797,44
transform_ellipses_to_circle_1,600,3.6721951961517334,0.06075644493103027,10
dbscan_clustering,1648,647.3589396476746,11.13369870185852,27
find_center,549,1.547361135482788,0.024893760681152344,9
gather_extreme_points,4286,44.09022498130798,0.6138761043548584,60
fit_ellipse,4286,0.16556525230407715,0.002202749252319336,60
transform_ellipses_to_circle_1,610,3.7319869995117188,0.05979180335998535,10
dbscan_clustering,1667,654.5356380939484,7.176698446273804,19
find_center,558,1.5717251300811768,0.024363994598388672,9
gather_extreme_points,4330,44.5460946559906,0.4558696746826172,44
fit_ellipse,4330,0.16750645637512207,0.0019412040710449219,44
transform_ellipses_to_circle_1,620,3.7928013801574707,0.06081438064575195,10
dbscan_clustering,1686,661.2383615970612,6.702723503112793,19
find_center,567,1.5979604721069336,0.026235342025756836,9
gather_extreme_points,4374,44.91718554496765,0.3710908889770508,44
fit_ellipse,4374,0.16919851303100586,0.001692056655883789,44
transform_ellipses_to_circle_1,630,3.8549082279205322,0.06210684776306152,10
dbscan_clustering,1705,668.4471457004547,7.208784103393555,19
find_center,576,1.6241211891174316,0.026160717010498047,9
gather_extreme_points,4418,45.4088568687439,0.4916713237762451,44
fit_ellipse,4418,0.17099475860595703,0.0017962455749511719,44
transform_ellipses_to_circle_1,640,3.9160401821136475,0.061131954193115234,10
dbscan_clustering,1724,675.5066182613373,7.059472560882568,19
find_center,585,1.649599552154541,0.025478363037109375,9
gather_extreme_points,4462,45.8651328086853,0.45627593994140625,44
fit_ellipse,4462,0.172760009765625,0.0017652511596679688,44
transform_ellipses_to_circle_1,650,3.977134943008423,0.06109476089477539,10
dbscan_clustering,1743,682.2209620475769,6.714343786239624,19
find_center,594,1.6714859008789062,0.021886348724365234,9
gather_extreme_points,4506,46.29029631614685,0.42516350746154785,44
fit_ellipse,4506,0.17482519149780273,0.0020651817321777344,44
transform_ellipses_to_circle_1,660,4.0382983684539795,0.06116342544555664,10
dbscan_clustering,1762,689.0610694885254,6.840107440948486,19
find_center,603,1.7000365257263184,0.02855062484741211,9
gather_extreme_points,4550,46.72418928146362,0.43389296531677246,44
fit_ellipse,4550,0.17629623413085938,0.0014710426330566406,44
transform_ellipses_to_circle_1,670,4.100546836853027,0.06224846839904785,10
dbscan_clustering,1781,696.0569620132446,6.995892524719238,19
find_center,612,1.7284655570983887,0.028429031372070312,9
gather_extreme_points,4594,47.17985200881958,0.45566272735595703,44
fit_ellipse,4594,0.178389310836792,0.002093076705932617,44
transform_ellipses_to_circle_1,680,4.160534143447876,0.05998730659484863,10
dbscan_clustering,1804,704.8099009990692,8.752938985824585,23
find_center,621,1.7561705112457275,0.027704954147338867,9
gather_extreme_points,4654,47.775277853012085,0.5954258441925049,60
fit_ellipse,4654,0.18044638633728027,0.0020570755004882812,60
transform_ellipses_to_circle_1,690,4.220279216766357,0.059745073318481445,10
dbscan_clustering,1823,712.0892839431763,7.279382944107056,19
find_center,630,1.7807915210723877,0.024621009826660156,9
gather_extreme_points,4698,48.24037718772888,0.4650993347167969,44
fit_ellipse,4698,0.1820218563079834,0.001575469970703125,44
transform_ellipses_to_circle_1,700,4.2805633544921875,0.06028413772583008,10
dbscan_clustering,1842,719.1214504241943,7.032166481018066,19
find_center,639,1.8068325519561768,0.026041030883789062,9
gather_extreme_points,4742,48.69740080833435,0.45702362060546875,44
fit_ellipse,4742,0.18371129035949707,0.0016894340515136719,44
transform_ellipses_to_circle_1,710,4.341613292694092,0.0610499382019043,10
dbscan_clustering,1867,729.2224011421204,10.100950717926025,25
find_center,648,1.8307280540466309,0.0238955020904541,9
gather_extreme_points,4810,49.3357994556427,0.6383986473083496,68
fit_ellipse,4810,0.18610405921936035,0.0023927688598632812,68
transform_ellipses_to_circle_1,720,4.401581287384033,0.059967994689941406,10
dbscan_clustering,1887,736.4403457641602,7.217944622039795,20
find_center,657,1.8529422283172607,0.022214174270629883,9
gather_extreme_points,4856,49.780638694763184,0.4448392391204834,46
fit_ellipse,4856,0.18776226043701172,0.0016582012176513672,46
transform_ellipses_to_circle_1,730,4.463834524154663,0.06225323677062988,10
dbscan_clustering,1907,743.5482625961304,7.107916831970215,20
find_center,666,1.8762924671173096,0.023350238800048828,9
gather_extreme_points,4902,50.22396397590637,0.4433252811431885,46
fit_ellipse,4902,0.18927860260009766,0.0015163421630859375,46
transform_ellipses_to_circle_1,740,4.524423599243164,0.06058907508850098,10
dbscan_clustering,1927,751.4468183517456,7.898555755615234,20
find_center,675,1.9028162956237793,0.026523828506469727,9
gather_extreme_points,4950,50.750160932540894,0.5261969566345215,48
fit_ellipse,4950,0.19114184379577637,0.001863241195678711,48
transform_ellipses_to_circle_1,750,4.585254669189453,0.06083106994628906,10
dbscan_clustering,1954,762.5307128429413,11.083894491195679,27
find_center,684,1.930445671081543,0.027629375457763672,9
gather_extreme_points,5010,51.37253189086914,0.6223709583282471,60
fit_ellipse,5010,0.1933133602142334,0.0021715164184570312,60
transform_ellipses_to_circle_1,760,4.6449198722839355,0.05966520309448242,10
dbscan_clustering,1973,769.205118894577,6.674406051635742,19
find_center,693,1.9551050662994385,0.024659395217895508,9
gather_extreme_points,5054,51.796181201934814,0.42364931106567383,44
fit_ellipse,5054,0.19533586502075195,0.0020225048065185547,44
transform_ellipses_to_circle_1,770,4.707223176956177,0.06230330467224121,10
dbscan_clustering,1992,776.2167594432831,7.011640548706055,19
find_center,702,1.9817988872528076,0.02669382095336914,9
gather_extreme_points,5098,52.25642800331116,0.4602468013763428,44
fit_ellipse,5098,0.19712328910827637,0.001787424087524414,44
transform_ellipses_to_circle_1,780,4.7675840854644775,0.06036090850830078,10
dbscan_clustering,2011,783.2355268001556,7.018767356872559,19
find_center,711,2.0093154907226562,0.027516603469848633,9
gather_extreme_points,5142,52.71295690536499,0.456528902053833,44
fit_ellipse,5142,0.19876503944396973,0.0016417503356933594,44
transform_ellipses_to_circle_1,790,4.830521821975708,0.06293773651123047,10
dbscan_clustering,2030,790.3284177780151,7.092890977859497,19
find_center,720,2.0353055000305176,0.025990009307861328,9
gather_extreme_points,5186,53.17735457420349,0.464397668838501,44
fit_ellipse,5186,0.20053887367248535,0.001773834228515625,44
transform_ellipses_to_circle_1,800,4.890041351318359,0.05951952934265137,10
dbscan_clustering,2049,797.4229891300201,7.094571352005005,19
find_center,729,2.0612335205078125,0.025928020477294922,9
gather_extreme_points,5230,53.62049198150635,0.44313740730285645,44
fit_ellipse,5230,0.20252490043640137,0.0019860267639160156,44
transform_ellipses_to_circle_1,810,4.951165199279785,0.06112384796142578,10
dbscan_clustering,2068,803.6832613945007,6.260272264480591,19
find_center,738,2.0863873958587646,0.02515387535095215,9
gather_extreme_points,5274,53.95479488372803,0.3343029022216797,44
fit_ellipse,5274,0.20396852493286133,0.001443624496459961,44
transform_ellipses_to_circle_1,820,5.0126893520355225,0.061524152755737305,10
dbscan_clustering,2087,810.1300966739655,6.446835279464722,19
find_center,747,2.11283278465271,0.026445388793945312,9
gather_extreme_points,5318,54.31140422821045,0.3566093444824219,44
fit_ellipse,5318,0.20552992820739746,0.0015614032745361328,44
transform_ellipses_to_circle_1,830,5.0723488330841064,0.059659481048583984,10
dbscan_clustering,2106,817.1947274208069,7.064630746841431,19
find_center,756,2.1371493339538574,0.02431654930114746,9
gather_extreme_points,5362,54.76709747314453,0.45569324493408203,44
fit_ellipse,5362,0.20718598365783691,0.0016560554504394531,44
transform_ellipses_to_circle_1,840,5.1320624351501465,0.05971360206604004,10
dbscan_clustering,2125,824.5137715339661,7.31904411315918,19
